user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Abdulrahman nurudeen,"Ibadan, Nigeria","first impression determine the situation


Bigwiz🤍🦅Addict",2020-09-13 19:56:06+00:00,267,539,755,False,2021-11-25 17:14:40+00:00,"Wizkid dropped Made in Lagos with NO STRESS giving music fans around the planet cause to SMILE for a LONG TIME as the album was a SWEET ONE. Big Wiz is BLESSED and proved his ESSENCE to the music world with the right GINGER. 
Now he's gotten #GRAMMYs nominations - that's GRACE
🐐 https://t.co/vFvPcV5Cbk",,Twitter for Android,False
Addison Dwight,,"""A winner is a dreamer who never gives up"" -Mandela #CryptoEnthusiast 🔥",2021-10-13 13:44:52+00:00,105,381,28,False,2021-11-25 17:13:47+00:00,"@krakenfx Of course $MNET with no doubt👌 The best community I've been so far! just before their #IDO launch and now💪 The team has been working hard to give the best #cryptomining to everyone, no doubt this community is the best💯 

🌐https://t.co/hboxPAl5dx

#Crypto #GRAMMYs #DeFi #NFTs https://t.co/KCy7emnnMv",['IDO'],Twitter Web App,False
precious writers.,chicago,"https://t.co/1XZ0doUikT provides the best #essay writing #service of high quality. Professionals  writers. 100% plagiarism free. Dm, call/WhatsApp +1(719)353-9818.",2014-05-09 12:56:42+00:00,397,2037,13787,False,2021-11-25 17:10:52+00:00,"https://t.co/RMiDg7sLmW 
Are you a student? do you desire good grades? if you do , dm or text/Whatsapp+1(719)353-9818 . A is guaranteed.
#Thanksgiving 
#DiegoEterno 
#FREEiphone13
#grateful 
#OnePride 
#GeniusPerformer_WooyoungDa 
#SEULGI 
#GRAMMYs 
#16Days 
#Hawkeye 
#Yegtraffic https://t.co/MzsF2UZtgP",,TweetDeck,False
marie’s watching attack on titan 🎄🥢,she/her - afro-caribbean,"fan account — (if u were my mutual and my acc unfollowed this past week, let me know) - INACTIVE BC OF UNI 2 WEEKS",2020-11-15 16:10:03+00:00,2916,1179,75843,False,2021-11-25 17:10:17+00:00,justice: the album – nominated for album of the year #grammys https://t.co/tErtO5thsw,['grammys'],Twitter for iPhone,False
precious writers.,chicago,"https://t.co/1XZ0doUikT provides the best #essay writing #service of high quality. Professionals  writers. 100% plagiarism free. Dm, call/WhatsApp +1(719)353-9818.",2014-05-09 12:56:42+00:00,397,2037,13787,False,2021-11-25 17:08:57+00:00,"https://t.co/RMiDg7sLmW 
Are you a student? do you desire good grades? if you do , dm or text/Whatsapp+1(719)353-9818 . A is guaranteed.
#Thanksgiving 
#DiegoEterno 
#FREEiphone13
#grateful 
#OnePride 
#GeniusPerformer_WooyoungDa 
#SEULGI 
#GRAMMYs 
#16Days 
#Hawkeye 
#Yegtraffic https://t.co/AECQULz8su",,TweetDeck,False
chambiges,,,2016-09-13 01:57:23+00:00,31,114,625,False,2021-11-25 17:07:56+00:00,"@BTS_twt #BTSV #KimTaehyung #TAEHYUNG 
@LouisVuitton @RecordingAcad #GRAMMYs 
#PermissionToDanceOnStageLA @Billboard 

#BTS vocalist #V at the #AMAs.

👀🤭😏 https://t.co/TsfIQ54Fqm","['BTSV', 'KimTaehyung', 'TAEHYUNG', 'GRAMMYs', 'PermissionToDanceOnStageLA']",Twitter for iPad,False
yang🦋,,BSN|EMR|Conquerer🔥,2018-07-11 13:30:58+00:00,241,491,192,False,2021-11-25 17:07:37+00:00,"@HodlBee Take a closer look at $EX now @HodlBee👌 They offers discounted fee when you trade with them and their staking still locks at 250% apy. 

I'm also taking advantage on the #dip, it's worth a bag and #HODL, like for real👌 

📩https://t.co/mJd8siw6kB
#Crypto #GRAMMYs #DeFi  #NFTs https://t.co/MulKrQyUJn",,Twitter Web App,False
precious writers.,chicago,"https://t.co/1XZ0doUikT provides the best #essay writing #service of high quality. Professionals  writers. 100% plagiarism free. Dm, call/WhatsApp +1(719)353-9818.",2014-05-09 12:56:42+00:00,397,2037,13787,False,2021-11-25 17:07:21+00:00,"https://t.co/RMiDg7sLmW 
Are you a student? do you desire good grades? if you do , dm or text/Whatsapp+1(719)353-9818 . A is guaranteed.
#Thanksgiving 
#DiegoEterno 
#FREEiphone13
#grateful 
#OnePride 
#GeniusPerformer_WooyoungDa 
#SEULGI 
#GRAMMYs 
#16Days 
#Hawkeye 
#Yegtraffic https://t.co/pltlMDREbl",,TweetDeck,False
precious writers.,chicago,"https://t.co/1XZ0doUikT provides the best #essay writing #service of high quality. Professionals  writers. 100% plagiarism free. Dm, call/WhatsApp +1(719)353-9818.",2014-05-09 12:56:42+00:00,397,2037,13787,False,2021-11-25 17:06:14+00:00,"https://t.co/RMiDg7sLmW 
Are you a student? do you desire good grades? if you do , dm or text/Whatsapp+1(719)353-9818 . A is guaranteed.
#Thanksgiving 
#DiegoEterno 
#FREEiphone13
#grateful 
#OnePride 
#GeniusPerformer_WooyoungDa 
#SEULGI 
#GRAMMYs 
#16Days 
#Hawkeye 
#Yegtraffic https://t.co/y116YFvbM6",,TweetDeck,False
Z E B ∆ F ∆ 🦋,Wonderland,I kinda like Farook • Taylor Swift • Coldplay • like alot,2020-11-03 10:13:22+00:00,8,10,365,False,2021-11-25 17:06:12+00:00,"HIGHER POWER IS FINALLY GETTING THE ATTENTION IT ALWAYS DESERVED

#GRAMMYs #higherpower #Coldplay https://t.co/Fs5QoD8ptP","['GRAMMYs', 'higherpower', 'Coldplay']",Twitter for Android,False
precious writers.,chicago,"https://t.co/1XZ0doUikT provides the best #essay writing #service of high quality. Professionals  writers. 100% plagiarism free. Dm, call/WhatsApp +1(719)353-9818.",2014-05-09 12:56:42+00:00,397,2037,13787,False,2021-11-25 17:04:56+00:00,"https://t.co/RMiDg7sLmW 
Are you a student? do you desire good grades? if you do , dm or text/Whatsapp+1(719)353-9818 . A is guaranteed.
#Thanksgiving 
#DiegoEterno 
#FREEiphone13
#grateful 
#OnePride 
#GeniusPerformer_WooyoungDa 
#SEULGI 
#GRAMMYs 
#16Days 
#Hawkeye 
#Yegtraffic https://t.co/OdOOjHBM1M",,TweetDeck,False
Kuba 🏳️‍🌈,"Wrocław, Polska","Cardi B. Ariana Grande. Rihanna. Taylor Swift. Christina Aguilera.
more pop music stan.
he/him. 
ps: ***** ***",2015-11-18 00:12:04+00:00,2141,2554,47545,False,2021-11-25 17:04:27+00:00,"It's surprisingly weird that my brother and I have been talking about music so much lately, even though he has no interest in it himself.... We listened to 3 #GRAMMYs nominated AOTY yesterday and I can't wait to play the other 7 for him",,Twitter for Android,False
Gain Swiftie Mutuals🧣,find ur swiftie moots here ♥,🔔 turn on post notifs for more gains • 💌 DMs are always open!,2021-04-07 16:29:29+00:00,5645,4530,1015,False,2021-11-25 17:04:00+00:00,"♥️SWIFTIE MUTUALS GAINS♥️

• COMMENT "" #GRAMMYs ""

• RETWEET for more visibility

• FOLLOW everyone who likes your comment and make sure they follow back.

• FOLLOW ME, ifb swifties!",['GRAMMYs'],Twitter Web App,False
precious writers.,chicago,"https://t.co/1XZ0doUikT provides the best #essay writing #service of high quality. Professionals  writers. 100% plagiarism free. Dm, call/WhatsApp +1(719)353-9818.",2014-05-09 12:56:42+00:00,397,2037,13787,False,2021-11-25 17:03:46+00:00,"https://t.co/RMiDg7sLmW 
Are you a student? do you desire good grades? if you do , dm or text/Whatsapp+1(719)353-9818 . A is guaranteed.
#Thanksgiving 
#DiegoEterno 
#FREEiphone13
#grateful 
#OnePride 
#GeniusPerformer_WooyoungDa 
#SEULGI 
#GRAMMYs 
#16Days 
#Hawkeye 
#Yegtraffic",,Twitter Web App,False
SocialTrends🇿🇦,"Johannesburg, South Africa",🇿🇦 South African Entertainment Blog 🇿🇦,2011-04-06 07:16:21+00:00,128424,51813,55588,False,2021-11-25 17:03:13+00:00,"Black Coffee celebrates his #GRAMMYs Best Dance/Electronic Album nomination. 

Congratulations once again on your nomination bro @RealBlackCoffee https://t.co/2sVIjKp2aV",['GRAMMYs'],Twitter for Android,False
Nasty_CSA,,"ꜰᴏʀ ʏᴏᴜʀ ᴘʀᴏᴍᴏᴛɪᴏɴꜱ/ᴀᴅꜱ ᴋɪɴᴅʟʏ ʙᴇ ᴀꜱꜱᴜʀᴇᴅ ʏᴏᴜ'ʀᴇ ᴅᴇᴀʟɪɴɢ ᴡɪᴛʜ ᴛʜᴇ ʙᴇꜱᴛ 📩 ᴍᴇᴠᴘʀᴏᴍᴏᴛɪᴏɴꜱʙɪᴢ@ɢᴍᴀɪʟ.ᴄᴏᴍ
ᴍᴀɪɴ ᴀᴄᴄᴏᴜɴᴛ👉👉 @mevpromotions",2021-07-10 00:04:13+00:00,1766,1696,892,False,2021-11-25 17:02:55+00:00,"TEMS FOR #GRAMMYS 2022

// @temsbaby https://t.co/LiB1z9Lbbc",['GRAMMYS'],Twitter for Android,False
Perez,"Los Angeles, CA",This is the personal account for Perez Hilton. He's a proud dad and founder of one of the most famous websites in the world. Follow it at @PerezHilton,2015-10-09 18:29:57+00:00,131048,1411,1165558,True,2021-11-25 17:02:51+00:00,"This was an exciting night! Backstage with #LadyGaGa at the 2011 #Grammys. And I'm excited with where I'm at and where I'm heading with @MyTrueTen! Check out my CBD gummies! Satisfaction guaranteed! You get your money back, if you don't like them! Info at https://t.co/QmwNjLWYWf https://t.co/CtJB4ROAX5","['LadyGaGa', 'Grammys']",Hootsuite Inc.,False
Doja Hub,turn notifications on,Your #1 source for Everything Doja Cat. | FAN ACCOUNT,2021-03-23 21:52:28+00:00,6530,201,852,False,2021-11-25 17:00:29+00:00,"📝 | The @RecordingAcad talk about Kiss Me More, and the reasoning for it's Record of the Year nomination at the 2022 #GRAMMYs. https://t.co/NdCzF3cFFW",,Twitter for iPhone,False
Abbey Road Studios,"3 Abbey Road, London","Opened in 1931 to enable music creativity & recording innovation, Abbey Road continues to welcome & support creators across the globe.",2010-06-29 14:28:15+00:00,108059,88,9460,True,2021-11-25 17:00:26+00:00,"Congratulations to modern blues icon @JBONAMASSA who has been nominated for Best Contemporary Blues Album at the 2022 #Grammys!

We were thrilled to welcome the project to Abbey Road with producer @KevTheCave, alongside engineering from Abbey Road's @mr_parker. https://t.co/1D1eKyqmec",,Sprout Social,False
Spectrum News 1 SoCal,"Los Angeles, CA",24/7 local news channel committed to serving communities in Southern California. Facebook/Instagram: SpectrumNews1SoCal lanewsdesk@charter.com,2018-10-01 16:03:52+00:00,9571,534,1437,True,2021-11-25 17:00:00+00:00,"The expansion of #GRAMMYs nominations has been in the works for years, and the @LatinGRAMMYs expanded its lists to 12 last year, said @RecordingAcad CEO Harvey Mason Jr. https://t.co/IADi6o1EEO",['GRAMMYs'],Twitter Web App,False
La Rosa,United States,"Guys,let's introduce myself.I'm a Social media market manager. Who manage&Optimize Profile,High quality Marketing,Promotion&Business Growth.... ❤️",2021-10-19 14:00:57+00:00,33,51,879,False,2021-11-25 16:59:55+00:00,"Believe in your self...❤️🌼

#GRAMMYs #NarendraModi #FreeBritney #happyfriday https://t.co/oCDDVITWjX","['GRAMMYs', 'NarendraModi', 'FreeBritney', 'happyfriday']",Twitter Web App,False
SamR,,"16
@billieeilish
🌳",2021-11-24 18:56:07+00:00,2,6,7,False,2021-11-25 16:59:10+00:00,@renkiger_ @BTS_twt @LaineyGossip The only reason why songs like #Butter and #Dynamite are hits is #thebtsarmy not because they r good songs.  #GRAMMYs is given to best songs not to popular once. I never hated @bts_bighit personally and they r not complaining about it at all it's always the Army creating mess 💜,"['Butter', 'Dynamite', 'thebtsarmy']",Twitter for Android,False
Monsoon,,,2021-04-09 04:10:46+00:00,1,24,297,False,2021-11-25 16:58:36+00:00,"SEE THIS FUCKING #GRAMMYs ...
BTS BTS BTS..
THIS IS THE TIGHT SLAP ON UR FUCKING FACE BITCHES #scammys OUR BOYS DON'T NEED UR FUCKING AWARD AND FAME.. U NEED THEM FOR UR FUCKING RATINGS 😏 #BTS https://t.co/ErfuagDfHM","['GRAMMYs', 'scammys']",Twitter for Android,False
Aishh🎵💜,,"MUSIC HEALS THE SOUL!


#BTS",2021-01-11 12:07:21+00:00,116,193,2305,False,2021-11-25 16:58:27+00:00,"#Butter is nominated for best pop/ duo group performance at the #GRAMMYS !!#방탄소년단 #방탄소년단RM #방탄소년단슈가 #방탄소년단뷔 #방탄소년단지민 #방탄소년단정국 #방탄소년단제이홉 #방탄소년단알엠 
#btsareamazing #BTS_Butter  #btsdivine #bangtansonyeondan 
#BTSARMY #BTSinLA https://t.co/aUkl8jkifV","['Butter', 'GRAMMYS', '방탄소년단', '방탄소년단RM', '방탄소년단슈가', '방탄소년단뷔']",Twitter for Android,False
Bmoreblogtalk,,Remy Ma The Godmother out now,2021-10-07 07:30:51+00:00,41,340,1698,False,2021-11-25 16:58:01+00:00,megan thee stallion trending normani Quavo NBA Youngboy lil nas x #RemyMa #WendyWilliams #GRAMMYs #babykeem https://t.co/j1I6l5JLuc,"['RemyMa', 'WendyWilliams', 'GRAMMYs', 'babykeem']",Twitter for Android,False
riddimstylemagazine,,Connecting the Black Electronic,2020-02-05 23:42:45+00:00,7,6,19,False,2021-11-25 16:56:29+00:00,Congratulations to all nominees in the Best Reggae album category #GRAMMYs https://t.co/JqoJ50YTZ8,['GRAMMYs'],Twitter for iPhone,False
The Element,"Johannesburg, South Africa",#SAHHA2019 Nominee. For The Love Of Hip Hop. On @massivmetro: Mon-Fri: 6-8PM. Produced & Presented By: @QueenAzizzar 👑 E: theelement@massivmetro.com,2018-03-09 14:58:33+00:00,1358,573,4839,False,2021-11-25 16:55:53+00:00,"#TheElement | #GRAMMYs Best Rap Album Winners

NOW PLAYING : @chancetherapper - All We Got 

Listen LIVE on https://t.co/ANYg6YGvNw

#TheElement with the Pristine @QueenAzizzar 👑

#ForTheLoveOfHipHop 🎙 https://t.co/6ia7UACiym","['TheElement', 'GRAMMYs']",Twitter for Android,False
karen,"California, USA",,2018-12-20 01:09:09+00:00,8,52,1163,False,2021-11-25 16:54:53+00:00,Finneas no one cares #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
karen,"California, USA",,2018-12-20 01:09:09+00:00,8,52,1163,False,2021-11-25 16:54:31+00:00,Ratdi got nominated for a Grammy what a joke #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Aishh🎵💜,,"MUSIC HEALS THE SOUL!


#BTS",2021-01-11 12:07:21+00:00,116,193,2305,False,2021-11-25 16:52:27+00:00,"CUTE FACE💜💜😍😍 #BTS 
#BTSxLateLate #btsxamas 
#GRAMMYS #BTSinLA #BTS_twt #btsdiscography #JIMIN #btsdivine #btsdynamite #Jiminie
#JiminGlobalITBOY #Mochi #ParkJimin #JIMINKINGOFKPOP 
#BoyWithLuv #bangtansonyeondan
#PTD_ON_STAGE_LA  #PTDonTokopediaStage
#btsareamazing #BTSARMY https://t.co/DIAmN7HqtE","['BTS', 'BTSxLateLate', 'btsxamas', 'GRAMMYS', 'BTSinLA', 'BTS_twt', 'btsdiscography', 'JIMIN', 'btsdivine']",Twitter for Android,False
Aishh🎵💜,,"MUSIC HEALS THE SOUL!


#BTS",2021-01-11 12:07:21+00:00,116,193,2305,False,2021-11-25 16:50:38+00:00,"RADIATE HAPPINESS #BTS 
#BTSxLateLate #BTSinLA #btsdivine #btsdiscography 
#BTSJUNGKOOK #BTSV #JIMIN #BTSSUGA #BTSJIN #RM #JHOPE
#PTD_ON_STAGE_LA #btsdynamite
#BoyWithLuv #MAMA2021
#MAMAVOTE2021 #btsareamazing
#GRAMMYS #btsxamas
#bangtansonyeondan #BTSARMY https://t.co/42g5RHMXvl","['BTS', 'BTSxLateLate', 'BTSinLA', 'btsdivine', 'btsdiscography', 'BTSJUNGKOOK', 'BTSV', 'JIMIN', 'BTSSUGA']",Twitter for Android,False
The Element,"Johannesburg, South Africa",#SAHHA2019 Nominee. For The Love Of Hip Hop. On @massivmetro: Mon-Fri: 6-8PM. Produced & Presented By: @QueenAzizzar 👑 E: theelement@massivmetro.com,2018-03-09 14:58:33+00:00,1358,573,4839,False,2021-11-25 16:49:34+00:00,"#TheElement | #GRAMMYs Best Rap Album Winners

NOW PLAYING : @kendricklamar ft @rihanna - Loyalty 

Listen LIVE on https://t.co/ANYg6YGvNw

#TheElement with the Pristine @QueenAzizzar 👑

#ForTheLoveOfHipHop 🎙 https://t.co/mxHrtXRERn","['TheElement', 'GRAMMYs']",Twitter for Android,False
theunspeakablycrass,Toronto,punk rock music,2016-07-13 14:43:14+00:00,33,170,860,False,2021-11-25 16:48:56+00:00,@pitchfork * Blows fart into hand every time someone mentions the #GRAMMYs *,['GRAMMYs'],Twitter for iPhone,False
The Element,"Johannesburg, South Africa",#SAHHA2019 Nominee. For The Love Of Hip Hop. On @massivmetro: Mon-Fri: 6-8PM. Produced & Presented By: @QueenAzizzar 👑 E: theelement@massivmetro.com,2018-03-09 14:58:33+00:00,1358,573,4839,False,2021-11-25 16:48:44+00:00,"#TheElement | Halfway through the first hour, and we got a dope curation for you 😁

We're giving you the #GRAMMYs previous winners for Best Rap Album💿

Who do you want to win this year?🤔 Hit us up and let us know on 074 940 7992

#TheElement with the Pristine @QueenAzizzar 👑 https://t.co/TXnpj4R4ho","['TheElement', 'GRAMMYs']",Twitter for Android,False
"Sorry, it's true.",,I created this account so I could tell the truth without worrying that fan girls would spam me with hate.,2015-03-26 16:30:20+00:00,14,74,83,False,2021-11-25 16:48:22+00:00,"@SabrinaAnnLynn How much does it burn that @oliviarodrigo has been nominated for SEVERAL Grammys, while your petty 'clap back' earned you nothing but derision? You may be older than her, but you ain't wiser. #GRAMMYs  #OliviaRodrigoAMAs  #driverslicense #skin",,Twitter for Android,False
Aishh🎵💜,,"MUSIC HEALS THE SOUL!


#BTS",2021-01-11 12:07:21+00:00,116,193,2305,False,2021-11-25 16:48:16+00:00,"We wanna focus on 
#BTS #btsxamas #AMAS 
#BTSJUNGKOOK #JUNGKOOK #JK
#JIN #JIMIN #Namjoon #YOONGI 
#Namjoon #TAEHYUNG #BTS_twt 
#BTSinLA #btsdivine  #PTD_ON_STAGE_LA #MAMAVOTE2021 #GRAMMYS #MAMA2021 #TokopediaxBTS
#PTDonTokopediaStage #btsareamazing
#bangtansonyeondan 
#BTSARMY https://t.co/hEjwKYgxLM","['BTS', 'btsxamas', 'AMAS', 'BTSJUNGKOOK', 'JUNGKOOK', 'JK', 'JIN', 'JIMIN', 'Namjoon', 'YOONGI', 'Namjoon']",Twitter for Android,False
Robert Hollins,"Baton Rouge, LA",Emmy & Edward R. Murrow Award winning Photojournalist w/ @WAFB. Always looking for good stories to tell. IG: thesenatorhollins  RT’s ≠ Endorsements.,2009-05-23 02:19:39+00:00,990,1231,12922,True,2021-11-25 16:43:43+00:00,"Big moment for the state of LA on a National Stage. The Louisiana Gator, featuring @jonbatiste nominated for 11 #GRAMMYs, makes it's debut at the #MacysThanksgivingDayParade. @WAFB https://t.co/gYlkEZEJVv",,Twitter Web App,False
Reex Rco,,,2020-07-10 21:33:34+00:00,5,11,0,False,2021-11-25 16:42:58+00:00,"On the new Billboard #PopShopPodcast, we offer up their first impressions of the supersize marquee nominations at the 2022 #Grammys.
https://t.co/ea65Kqgc1A",['PopShopPodcast'],Twitter Web App,False
Habari Entertainment,Phoenix,"News, Video Production, Apparell, Podcast Production, and Rental. $25 dollar custom tees info@habarientertainment.com",2011-07-17 01:08:27+00:00,1943,1834,3938,False,2021-11-25 16:42:28+00:00,"Grammys: Kanye West, Taylor Swift Added to Nominees List After Last Minute Category Expansion (Report) - #GRAMMYs https://t.co/FaEzaBSnJF",['GRAMMYs'],Twitter for Android,False
The Element,"Johannesburg, South Africa",#SAHHA2019 Nominee. For The Love Of Hip Hop. On @massivmetro: Mon-Fri: 6-8PM. Produced & Presented By: @QueenAzizzar 👑 E: theelement@massivmetro.com,2018-03-09 14:58:33+00:00,1358,573,4839,False,2021-11-25 16:41:55+00:00,"#TheElement | #GRAMMYs Best Rap Album Winners

NOW PLAYING : @iamcardib - Bodak Yellow 

Listen LIVE on https://t.co/ANYg6YGvNw

#TheElement with the Pristine @QueenAzizzar 👑

#ForTheLoveOfHipHop 🎙 https://t.co/UnpwLtgu3B","['TheElement', 'GRAMMYs']",Twitter for Android,False
YEEEAAH! Network,"London, England","MUSIC•ENTERTAINMENT•NEWS | JOIN OUR MAILING LIST FOR UPDATES, COMPETITIONS AND GIVEAWAYS! Follow us on IG - yeeeaahnetworknews",2016-01-25 11:50:29+00:00,180,447,444,False,2021-11-25 16:39:14+00:00,"KANYE WEST’S ‘DONDA’ AND TAYLOR SWIFT’S ‘EVERMORE’ ALBUMS HAVE REPORTEDLY BEEN ADDED AS ‘ARTIST OF THE YEAR’ GRAMMY NOMINEES.

#KanyeWest #TaylorSwift #GRAMMYs #EntertainmentNews #celebritynews #music #YEEEAAHNetwork #YEEEAAHNetworkNews

https://t.co/xJ0xnWko4O",,Twitter Web App,False
The Element,"Johannesburg, South Africa",#SAHHA2019 Nominee. For The Love Of Hip Hop. On @massivmetro: Mon-Fri: 6-8PM. Produced & Presented By: @QueenAzizzar 👑 E: theelement@massivmetro.com,2018-03-09 14:58:33+00:00,1358,573,4839,False,2021-11-25 16:38:46+00:00,"#TheElement | #GRAMMYs Best Rap Album Winners

NOW PLAYING : @tylerthecreator - New Magic Wand 

Listen LIVE on https://t.co/ANYg6YGvNw

#TheElement with the Pristine @QueenAzizzar 👑

#ForTheLoveOfHipHop 🎙 https://t.co/LR8YJxgMLk","['TheElement', 'GRAMMYs']",Twitter for Android,False
CRPWrites.com | est.‘18,O-H-I-O,For the Mutual ❤️ of Movies | Business Enquiries: contact@crpwrites.com | Tweets @ EIC: @Petreycon | Support Our Content: https://t.co/aVBJ451Rwa,2017-10-17 00:04:31+00:00,12103,11937,93827,False,2021-11-25 16:38:08+00:00,"I’m sorry but Hans Zimmer should had been nominated for #NoTimeToDie  and NOT #Dune  at the #GRAMMYs. Adore both, just thought the impact from Bond was more substantial in its score https://t.co/4ahLS68W87","['NoTimeToDie', 'Dune', 'GRAMMYs']",Twitter for iPhone,False
The Element,"Johannesburg, South Africa",#SAHHA2019 Nominee. For The Love Of Hip Hop. On @massivmetro: Mon-Fri: 6-8PM. Produced & Presented By: @QueenAzizzar 👑 E: theelement@massivmetro.com,2018-03-09 14:58:33+00:00,1358,573,4839,False,2021-11-25 16:37:40+00:00,"#TheElement | #GRAMMYs Best Rap Album Winners

NOW PLAYING : @nas ft @Hit_Boy - Ultra Black 

Listen LIVE on https://t.co/ANYg6YGvNw

#TheElement with the Pristine @QueenAzizzar 👑

#ForTheLoveOfHipHop 🎙 https://t.co/OYeH8CEWHx","['TheElement', 'GRAMMYs']",Twitter for Android,False
𝓨𝓿𝓸𝓷𝓷𝓮 𝓝𝓮𝓵𝓼𝓸𝓷,𝘌 𝘢 𝘳 𝘵 𝘩,~ LOVE ~ yvonnenelson@ymail.com,2010-02-04 19:28:09+00:00,1676598,679,16683,True,2021-11-25 16:35:47+00:00,Congrats @RockyDawuni 🥳 #GRAMMYs #superproud https://t.co/xGU0tCRE0w,"['GRAMMYs', 'superproud']",Twitter for iPhone,False
getitbackwithbabak,"California, USA",Making the world more kind and positive one tweet at a time,2019-10-14 21:03:32+00:00,7,29,148,False,2021-11-25 16:29:17+00:00,Week #160 Happy Thanksgiving enjoy your day have the best Thanksgiving Day ever and get it back 158.6lb💪🦃 @garyvee @137pm @mahagaber #BlackFriday #ThanksgivingDay #Thankful #GRAMMYs #gratitude https://t.co/73V2PARaTp,,Twitter for iPhone,False
Doja Wurld 🪐,,We are a @dojacat fan page. Turn on notifications 🔔 to stay updated on news and events.,2020-09-25 04:27:33+00:00,4408,2607,5753,False,2021-11-25 16:29:08+00:00,11-time #GRAMMYs Nominee Doja Cat’s album ‘Planet Her (Deluxe)’ was recently spoken about by the @RecordingAcad on why the album was nominated. https://t.co/XoRSAaVEKp,['GRAMMYs'],Twitter for iPhone,False
Papa Lo,,Go on a MEU they said... It'll be FUN they said....,2013-09-06 01:38:51+00:00,435,431,1756,False,2021-11-25 16:27:36+00:00,I’d be blown away if @JColeNC  doesn’t sweep all of his Grammy nominations this year. #GRAMMYs,['GRAMMYs'],Twitter Web App,False
Tefro (HollywoodSZN)(7-3),"St Petersburg, FL",717 to 727; Baltimore Ravens fanatic; A-E-Dub 4 Life; #CeroMiedo #MoStrong #RavensFlock,2018-07-13 11:19:43+00:00,370,2178,1448,False,2021-11-25 16:26:49+00:00,Someone at the #Grammys gonna have to give me answers on how @WESTSIDEGUNN and #HWH8 #SideA and #SideB aren’t nominated for Rap Album of the Year. You can’t tell me ANY of the nominations go as hard or impacted the culture as much,"['Grammys', 'HWH8', 'SideA', 'SideB']",Twitter for iPhone,False
ChaCha,Asia,I am a wandering star...a BTS FAN 💜 and a TOTAL Jimin Biased enthusiast 🙏❣️✨  #JiminFavoriteMember 🎉👑,2020-01-29 07:41:26+00:00,104,128,134507,False,2021-11-25 16:25:20+00:00,"@hyyhstory @parkjeonlover Thanks @KevinFrazier for THIS! #Scammys failed #BTS! And Frankly Sorry to say this, BUT their nomination was probably a TOKEN nomination so that the @RecordingAcad can claim they did throw crumbs to a KPOP act so they can claim they are not anti Asian! #GRAMMYs SO irrelevant‼️","['Scammys', 'BTS']",Twitter Web App,False
L is seeing #BTS 🥳,,,2018-01-10 05:43:02+00:00,11,60,1953,False,2021-11-25 16:24:40+00:00,@hyyhstory @cypherarmy_7 Well said by this journalist. #GRAMMYs listen up! #BtsDiscography #btsareamazing #BTS #BTSArtistOfTheYear,"['GRAMMYs', 'BtsDiscography', 'btsareamazing', 'BTS', 'BTSArtistOfTheYear']",Twitter for Android,False
The Everyday Life of Sloths,"Rain forests, America",Every day in my sloth life is different. Join me on my way and watch my life every day for a year. It will be a ride! Seven cards will be released each Sunday.,2021-05-11 11:56:48+00:00,2295,2943,253,False,2021-11-25 16:24:00+00:00,"Billie Pirate 🎤 Grammy nominations 2022

Adopt your sloth @OpenSea
https://t.co/bG0hMs83XI

#nftart #NFT #art #cryptoart #sloth #NFTCommunity #nftcollectors #NFTsale #OpenSeaNFT #NFTart #collectibles @BilieEilish1 #BillieEilish #BILLIE #Eilish #Grammy #GRAMMYs https://t.co/cnnunnqak8","['nftart', 'NFT', 'art']",TweetDeck,False
JOHN E. MUDD,"San Juan, Puerto Rico",Dad | Husband | Attorney | Legal Analyst | Teller of Stories| Bread Baker | Statehood Supporter | PROMESA Expert|Contact info: https://t.co/lwgrpjxpqb,2011-10-02 14:56:27+00:00,27308,1816,1409,True,2021-11-25 16:23:41+00:00,The latest Veritas International! https://t.co/5c02JTI2zj #grammys,['grammys'],Paper.li,False
Amr El Zanaty,cairo,"Percussionist - live & Recording session -instructor.
https://t.co/Mxt3oLRNPF ■ https://t.co/78Gq3rERdB ■ https://t.co/uyx8BtmVP3",2011-02-12 14:37:12+00:00,892,1414,0,False,2021-11-25 16:22:38+00:00,"The greatest music production of all time
#repost #princerogersnelson #prince #GrammyNominations
#musicians #Grammys #grammys2022 #musicproduction #musicproducers #PaisleyPark #princeart #princemusic #purplerain #musiclegend #musicicon #history #legend https://t.co/sgEvF1dGX1","['repost', 'princerogersnelson', 'prince', 'GrammyNominations', 'musicians']",Twitter for Android,False
✰,He/Him • 17 • Asian,‘‘𝐤𝐢𝐥𝐥 '𝐞𝐦 𝐰𝐢𝐭𝐡 𝐤𝐢𝐧𝐝𝐧𝐞𝐬𝐬’’ ❤️‍🩹,2019-07-19 14:06:35+00:00,1099,970,29834,False,2021-11-25 16:22:10+00:00,@Spotify Selena !!! She also got a #Grammys nomination this year 🥲,['Grammys'],Twitter for Android,False
